word_id	word	parent_id	tag	dependency	lemmatized	sentence_id	doc_id	pol
12	армией	7	NOUN	nmod	армия	26	1	0
13	Россия	15	PROPN	nsubj	россия	26	1	0
14	неоднократно	15	ADV	advmod	неоднократно	26	1	0
15	заявляла	2	VERB	parataxis	заявлять	26	1	0
16	об	17	ADP	case	об	26	1	0
17	отказе	15	NOUN	nmod	отказ	26	1	-1
18	обсуждать	15	VERB	xcomp	обсуждать	26	1	0
19	этот	20	DET	det	этот	26	1	0
20	вопрос.	18	NOUN	dobj	вопрос	26	1	0
1	Однако	14	CONJ	cc:preconj	однако	27	1	0
2	после	3	ADP	case	после	27	1	0
3	визита	14	NOUN	nmod	визит	27	1	0
4	в	5	ADP	case	в	27	1	0
5	Москву	3	PROPN	nmod	москва	27	1	0
6	спецпосланника	3	NOUN	nmod	спецпосланник	27	1	0
7	ООН	6	PROPN	nmod	оон	27	1	0
8	по	9	ADP	case	по	27	1	0
9	Сирии	3	PROPN	nmod	сирия	27	1	0
10	Стаффана	9	PROPN	nmod	стаффан	27	1	0
11	де	10	PROPN	name	де	27	1	0
12	Мистуры	14	PROPN	nsubj	мистура	27	1	0
13	стало	14	VERB	cop	становиться	27	1	0
14	известно	0	ADJ	ROOT	известно	27	1	0
15	об	16	ADP	case	об	27	1	0
16	изменении	14	NOUN	nmod	изменение	27	1	0
17	позиции	16	NOUN	nmod	позиция	27	1	0
18	МИДа	17	PROPN	appos	мид	27	1	0
19	РФ:	18	PROPN	name	рф	27	1	0
20	Россия	21	PROPN	nsubj	россия	27	1	0
21	обозначила	14	VERB	parataxis	обозначать	27	1	0
22	готовность	21	NOUN	dobj	готовность	27	1	1
23	к	25	ADP	case	к	27	1	0
24	дискуссии,	25	ADJ	amod	дискуссия	27	1	0
25	подчеркнув	22	NOUN	nmod	подчеркивать	27	1	0
26	при	35	ADP	case	при	27	1	0
27	этом,	35	DET	det	это	27	1	0
28	что	32	SCONJ	mark	что	27	1	0
29	ее	30	PRON	det	она	27	1	0
30	согласие	32	NOUN	nsubj	согласие	27	1	0
31	будет	32	VERB	aux	быть	27	1	0
32	возможно	33	ADV	advmod	возможно	27	1	0
33	только	35	ADV	discourse	только	27	1	0
34	при	35	ADP	case	при	27	1	0
35	выполнении	21	NOUN	nmod	выполнение	27	1	0
36	«ряда	35	NOUN	nmod	ряд	27	1	0
37	серьезных	38	ADJ	amod	серьезный	27	1	0
38	условий»	36	NOUN	nmod	условие	27	1	0
39	и	35	CONJ	cc	и	27	1	0
40	«требований»,	47	X	nsubj	требование	27	1	0
41	в	43	ADP	case	в	27	1	0
42	том	43	DET	det	том	27	1	0
43	числе,	47	NOUN	nmod	число	27	1	0
44	к	46	ADP	case	к	27	1	0
45	вооруженной	46	ADJ	amod	вооруженный	27	1	0
46	оппозиции,	47	NOUN	nmod	оппозиция	27	1	-1
47	отметило	35	VERB	conj	отмечать	27	1	0
48	издание.	47	ADP	punct	издание	27	1	0
1	Москва	4	PROPN	nsubj	москва	28	1	0
2	и	1	CONJ	cc	и	28	1	0
3	Пекин	1	PROPN	conj	пекин	28	1	0
4	осудили	0	VERB	ROOT	осуждать	28	1	-1
5	инициативы	26	NOUN	dobj	инициатива	28	1	1
6	США	5	PROPN	nmod	сша	28	1	0
7	по	8	ADP	case	по	28	1	0
8	размещению	26	NOUN	nmod	размещение	28	1	0
9	на	10	ADP	case	на	28	1	0
10	юге	26	NOUN	nmod	юг	28	1	0
11	Корейского	12	ADJ	amod	корейский	28	1	0
12	полуострова	10	NOUN	nmod	полуостров	28	1	0
13	противоракетного	14	ADJ	amod	противоракетный	28	1	0
14	комплекса,	12	NOUN	nmod	комплекс	28	1	0
15	который	17	DET	nsubj	который	28	1	0
16	якобы	17	X	discourse	якобы	28	1	0
17	предназначается	14	VERB	acl:relcl	предназначаться	28	1	0
18	для	19	ADP	case	для	28	1	0
19	нейтрализации	17	NOUN	nmod	нейтрализация	28	1	0
20	«ракетной	21	ADJ	amod	ракетный	28	1	0
21	угрозы»	19	NOUN	nmod	угроза	28	1	-1
22	со	23	ADP	case	со	28	1	0
23	стороны	21	NOUN	nmod	сторона	28	1	0
24	Северной	25	ADJ	amod	северный	28	1	0
25	Кореи,	23	PROPN	nmod	корея	28	1	0
26	пишет	4	VERB	parataxis	писать	28	1	0
27	Khorasan	26	ADJ	nsubj	Khorasan	28	1	0
28	(30.04).	27	NUM	nummod	30.04	28	1	0
1	Главы	9	NOUN	nsubj	глава	29	1	0
2	дипведомств	1	NOUN	nmod	дипведомство	29	1	0
3	РФ	2	PROPN	nmod	рф	29	1	0
4	и	3	CONJ	cc	и	29	1	0
5	КНР	3	PROPN	conj	кнр	29	1	0
6	на	8	ADP	case	на	29	1	0
7	совместной	8	ADJ	amod	совместный	29	1	0
8	пресс-конференции	9	NOUN	nmod	пресс-конференция	29	1	0
9	охарактеризовали	0	VERB	ROOT	охарактеризовать	29	1	0
10	инициативу	9	NOUN	dobj	инициатива	29	1	1
11	Вашингтона	10	PROPN	nmod	вашингтон	29	1	0
12	как	14	ADP	case	как	29	1	0
13	«недопустимое	14	ADJ	amod	недопустимый	29	1	-1
14	внешнее	9	ADV	nmod	внешний	29	1	0
15	вмешательство»	14	CONJ	cc	вмешательство	29	1	1
16	в	17	ADP	case	в	29	1	0
17	дела	14	NOUN	nmod	дело	29	1	0
18	Корейского	19	ADJ	amod	корейский	29	1	0
19	полуострова.	17	ADJ	nmod	полуостров	29	1	0
1	Очевидно,	6	NOUN	nsubj	очевидно	30	1	0
2	что	6	SCONJ	mark	что	30	1	0
3	Россия	6	PROPN	nsubj	россия	30	1	0
4	и	3	CONJ	cc	и	30	1	0
5	КНР	3	PROPN	conj	кнр	30	1	0
6	считают	0	VERB	ROOT	считать	30	1	0
7	планы	6	NOUN	dobj	план	30	1	0
8	США	7	PROPN	nmod	сша	30	1	0
9	по	10	ADP	case	по	30	1	0
10	размещению	6	NOUN	nmod	размещение	30	1	0
11	комплекса	10	NOUN	nmod	комплекс	30	1	0
12	ракет	11	NOUN	nmod	ракета	30	1	0
13	малой	14	ADJ	amod	малый	30	1	0
14	дальности	11	NOUN	nmod	дальность	30	1	0
15	на	16	ADP	case	на	30	1	0
16	территории	14	NOUN	nmod	территория	30	1	0
17	Республики	16	NOUN	nmod	республика	30	1	0
18	Корея	17	PROPN	appos	корея	30	1	0
19	действиями,	22	SYM	punct	действие	30	1	0
20	которые	22	DET	nsubj	который	30	1	0
21	«явно	22	ADV	advmod	явно	30	1	0
22	превышают	17	VERB	acl:relcl	превышать	30	1	0
23	потребности	35	NOUN	nsubj	потребность	30	1	0
24	этого	25	DET	det	это	30	1	0
25	государства	23	NOUN	nmod	государство	30	1	0
26	в	34	ADP	case	в	30	1	0
27	самообороне»	34	ADJ	amod	самооборона	30	1	0
28	и	27	CONJ	cc	и	30	1	0
29	которые	32	DET	nsubjpass	который	30	1	0
30	на	31	ADP	case	на	30	1	0
31	деле	32	NOUN	nmod	дело	30	1	0
32	продиктованы	27	VERB	conj	продиктовать	30	1	0
33	иными	34	ADJ	amod	иной	30	1	0
34	мотивами,	35	NOUN	nmod	мотив	30	1	0
35	указывает	22	VERB	parataxis	указывать	30	1	0
36	издание.	6	PUNCT	punct	издание	30	1	0
1	До	3	ADP	case	до	31	1	0
2	4	3	NUM	nummod	4	31	1	0
3	тысяч	5	NOUN	nmod	тысяча	31	1	0
4	военнослужащих	3	ADJ	nmod	военнослужащий	31	1	0
5	намерен	0	ADJ	ROOT	намерен	31	1	0
6	сосредоточить	18	VERB	xcomp	сосредотачивать	31	1	0
7	Североатлантический	8	ADJ	amod	североатлантический	31	1	0
8	альянс	6	NOUN	dobj	альянс	31	1	0
9	у	10	ADP	case	у	31	1	0
10	границ	6	NOUN	nmod	граница	31	1	0
11	России,	10	PROPN	nmod	россия	31	1	0
12	на	13	ADP	case	на	31	1	0
13	территории	10	NOUN	nmod	территория	31	1	0
14	Польши	13	PROPN	nmod	польша	31	1	0
15	и	6	CONJ	cc	и	31	1	0
16	стран	6	NOUN	conj	страна	31	1	0
17	Балтии,	16	PROPN	nmod	балтия	31	1	0
18	сообщает	5	VERB	cop	сообщать	31	1	0
19	Hamshahri	5	PROPN	nsubj	Hamshahri	31	1	0
20	(30.04).	19	NUM	nummod	30.04	31	1	0
1	В	3	ADP	case	в	32	1	0
2	общей	3	ADJ	amod	общий	32	1	0
3	сложности	10	NOUN	nmod	сложность	32	1	0
4	дополнительные	5	ADJ	amod	дополнительный	32	1	0
5	силы	10	NOUN	nsubj	сила	32	1	0
6	НАТО	5	PROPN	nmod	нато	32	1	0
7	на	8	ADP	case	на	32	1	0
8	востоке	10	NOUN	nmod	восток	32	1	0
9	Европы	8	PROPN	nmod	европа	32	1	0
10	составят	0	VERB	ROOT	составлять	32	1	0
11	4	12	NUM	nummod	4	32	1	0
12	батальона:	15	SYM	advmod	батальон	32	1	0
13	два	14	NUM	nummod	два	32	1	0
14	батальона	12	NOUN	nmod	батальон	32	1	0
15	направят	10	VERB	parataxis	направлять	32	1	0
16	США,	15	PROPN	nsubj	сша	32	1	0
17	и	15	CONJ	cc	и	32	1	0
18	еще	25	ADV	advmod	еще	32	1	0
19	по	21	ADP	case	по	32	1	0
20	одному	21	NUM	nummod	один	32	1	0
21	—	25	SYM	nmod	"—
"	32	1	0
22	Великобритания	25	PROPN	nsubj	великобритания	32	1	0
23	и	22	CONJ	cc	и	32	1	0
24	ФРГ,	22	PROPN	conj	фрг	32	1	0
25	передает	15	VERB	conj	передавать	32	1	0
26	газета.	25	NOUN	dobj	газета	32	1	0
1	Руководители	3	NOUN	nsubj	руководитель	33	1	0
2	НАТО	1	PROPN	nmod	нато	33	1	0
3	подчеркивают,	0	VERB	ROOT	подчеркивать	33	1	0
4	что	5	PRON	nsubj	что	33	1	0
5	будут	3	VERB	ccomp	быть	33	1	0
6	действовать	36	VERB	xcomp	действовать	33	1	0
7	строго	36	VERB	acl	строго	33	1	0
8	в	9	ADP	case	в	33	1	0
9	рамках	36	NOUN	nmod	рамка	33	1	0
10	соглашения	9	NOUN	nmod	соглашение	33	1	0
11	с	12	ADP	case	с	33	1	0
12	РФ	10	PROPN	nmod	рф	33	1	0
13	от	14	ADP	case	от	33	1	0
14	1997	36	ADJ	nmod	1997	33	1	0
15	года,	23	ADJ	amod	год	33	1	0
16	но	15	CONJ	cc	но	33	1	0
17	вместе	22	ADV	advmod	вместе	33	1	0
18	с	19	ADP	case	с	33	1	0
19	тем	17	DET	nmod	то	33	1	0
20	в	21	ADP	case	в	33	1	0
21	Брюсселе	22	PROPN	nmod	брюссель	33	1	0
22	объясняют	15	VERB	conj	объяснять	33	1	0
23	необходимость	36	NOUN	dobj	необходимость	33	1	0
24	этих	25	DET	det	этот	33	1	0
25	шагов	23	NOUN	nmod	шаг	33	1	0
26	«ростом	28	ADP	case	рост	33	1	0
27	военной	28	ADJ	amod	военный	33	1	0
28	активности	23	NOUN	nmod	активность	33	1	1
29	России»	28	PROPN	nmod	россия	33	1	0
30	в	32	ADP	case	в	33	1	0
31	последнее	32	ADJ	amod	последний	33	1	0
32	время	36	NOUN	nmod	время	33	1	0
33	в	35	ADP	case	в	33	1	0
34	Балтийском	35	ADJ	amod	балтийский	33	1	0
35	регионе,	36	NOUN	nmod	регион	33	1	0
36	поясняет	5	VERB	xcomp	пояснять	33	1	0
37	Hamshahri.	5	ADJ	punct	Hamshahri	33	1	0
1	При	2	ADP	case	при	34	1	0
2	этом	5	DET	nmod	это	34	1	0
3	Москва	5	PROPN	nsubj	москва	34	1	0
4	неоднократно	5	ADV	advmod	неоднократно	34	1	0
5	подчеркивала,	0	VERB	ROOT	подчеркивать	34	1	0
6	что	12	SCONJ	mark	что	34	1	0
7	ее	8	PRON	det	она	34	1	0
8	активность	12	NOUN	nsubj	активность	34	1	1
9	на	10	ADP	case	на	34	1	0
10	Балтике	8	PROPN	nmod	балтика	34	1	0
11	является	12	VERB	cop	являться	34	1	0
12	ответом	13	ADV	advmod	ответ	34	1	0
13	именно	5	X	advmod	именно	34	1	0
14	на	15	ADP	case	на	34	1	0
15	действия	27	NOUN	nmod	действие	34	1	0
16	НАТО	15	PROPN	appos	нато	34	1	0
17	и	16	CONJ	cc	и	34	1	0
18	эскалацию	16	NOUN	conj	эскалация	34	1	-1
19	враждебного	20	ADJ	amod	враждебный	34	1	-1
20	подхода	18	NOUN	nmod	подход	34	1	0
21	к	22	ADP	case	к	34	1	0
22	России	20	PROPN	nmod	россия	34	1	0
23	вблизи	26	ADP	case	вблизи	34	1	0
24	ее	26	PRON	det	она	34	1	0
25	восточных	26	ADJ	amod	восточный	34	1	0
26	границ,	27	NOUN	nmod	граница	34	1	0
27	напоминает	5	VERB	punct	напоминать	34	1	0
28	издание.	27	VERB	xcomp	издание	34	1	0
1	С	3	ADP	case	с	35	1	0
2	другой	3	ADJ	amod	другой	35	1	0
3	стороны,	5	NOUN	nmod	сторона	35	1	0
4	альянс	3	NOUN	nmod	альянс	35	1	0
5	старается	0	VERB	ROOT	стараться	35	1	0
6	воплотить	5	VERB	xcomp	воплощать	35	1	0
7	в	8	ADP	case	в	35	1	0
8	жизнь	6	NOUN	nmod	жизнь	35	1	0
9	старую	10	ADJ	amod	старый	35	1	0
10	стратегию	6	NOUN	dobj	стратегия	35	1	0
11	расширения	10	NOUN	nmod	расширение	35	1	0
12	на	13	ADP	case	на	35	1	0
13	восток,	6	NOUN	nmod	восток	35	1	0
14	начатую	15	ADJ	amod	начинать	35	1	0
15	им	13	PRON	iobj	они	35	1	0
16	задолго	13	ADV	advmod	задолго	35	1	0
17	до	19	ADP	case	до	35	1	0
18	украинского	19	ADJ	amod	украинский	35	1	0
19	кризиса,	16	NOUN	nmod	кризис	35	1	0
20	и	19	CONJ	cc	и	35	1	0
21	приблизиться	19	VERB	conj	приближаться	35	1	0
22	как	23	ADP	case	как	35	1	0
23	можно	21	VERB	nmod	можно	35	1	0
24	ближе	28	ADV	advmod	близко	35	1	0
25	к	27	ADP	case	к	35	1	0
26	российским	27	ADJ	amod	российский	35	1	0
27	границам,	28	NOUN	nmod	граница	35	1	0
28	пишет	23	VERB	conj	писать	35	1	0
29	Keyhan	28	X	dobj	Keyhan	35	1	0
30	(30.04).	29	NUM	nummod	30.04	35	1	0
1	С	3	ADP	case	с	36	1	0
2	этой	3	DET	det	этот	36	1	0
3	целью	5	NOUN	nmod	цель	36	1	0
4	НАТО	3	PROPN	nmod	нато	36	1	0
5	старается	0	VERB	ROOT	стараться	36	1	0
6	завлечь	5	VERB	xcomp	завлекать	36	1	0
7	к	8	ADP	case	к	36	1	0
8	себе	6	PRON	nmod	себя	36	1	0
9	те	11	DET	det	тот	36	1	0
10	немногие	11	ADJ	amod	немногие	36	1	0
11	страны	5	NOUN	nsubj	страна	36	1	0
12	восточной	13	ADJ	amod	восточный	36	1	0
13	Европы,	11	PROPN	nmod	европа	36	1	0
14	которые	17	DET	nsubj	который	36	1	0
15	пока	17	ADV	advmod	пока	36	1	0
16	не	17	PART	neg	не	36	1	0
17	вошли	13	VERB	acl:relcl	входить	36	1	0
18	в	20	ADP	case	в	36	1	0
19	этот	20	DET	det	этот	36	1	0
20	блок.	17	NOUN	nmod	блок	36	1	0
1	Среди	2	ADP	case	среди	37	1	0
2	них	5	PRON	nmod	они	37	1	0
3	особое	4	ADJ	amod	особый	37	1	1
4	место	5	NOUN	nsubj	место	37	1	0
5	занимает	0	VERB	ROOT	занимать	37	1	0
6	Финляндия,	5	PROPN	dobj	финляндия	37	1	0
7	для	8	ADP	case	для	37	1	0
8	которой	6	DET	nmod	который	37	1	0
9	Россия	6	PROPN	name	россия	37	1	0
10	в	12	ADP	case	в	37	1	0
11	последние	12	ADJ	amod	последний	37	1	0
12	годы	5	NOUN	nmod	год	37	1	0
13	стала	5	VERB	punct	становиться	37	1	0
14	если	16	SCONJ	mark	если	37	1	0
15	не	16	PART	neg	не	37	1	0
16	союзником,	13	VERB	ccomp	союзник	37	1	1
17	то	24	ADV	advmod	то	37	1	0
18	важным	19	ADJ	amod	важный	37	1	1
19	партнером	24	NOUN	iobj	партнер	37	1	0
20	ее	19	PRON	nmod	она	37	1	0
21	с	23	ADP	case	с	37	1	0
22	торгово-экономической	23	ADJ	amod	торговый	37	1	0
23	точки	20	NOUN	nmod	точка	37	1	0
24	зрения,	16	ADJ	dobj	зрение	37	1	0
25	отмечает	16	VERB	conj	отмечать	37	1	0
26	издание.	16	PUNCT	punct	издание	37	1	0
1	И	5	CONJ	cc:preconj	и	38	1	0
2	сейчас	5	ADV	advmod	сейчас	38	1	0
3	страна	5	NOUN	nsubj	страна	38	1	0
4	не	5	PART	neg	не	38	1	0
5	проявляет	0	VERB	ROOT	проявлять	38	1	0
6	особой	7	ADJ	amod	особый	38	1	1
7	склонности	5	NOUN	dobj	склонность	38	1	0
8	войти	7	VERB	acl	входить	38	1	0
9	в	10	ADP	case	в	38	1	0
10	состав	8	NOUN	nmod	состав	38	1	0
11	альянса,	10	NOUN	nmod	альянс	38	1	0
12	«боясь	8	VERB	punct	бояться	38	1	-1
13	кризиса	8	NOUN	nmod	кризис	38	1	0
14	в	15	ADP	case	в	38	1	0
15	отношениях	8	NOUN	nmod	отношение	38	1	0
16	с	17	ADP	case	с	38	1	0
17	Россией».	15	PROPN	nmod	россия	38	1	0
1	Keyhan	2	ADV	nsubj	Keyhan	39	1	0
2	сообщает	0	VERB	ROOT	сообщать	39	1	0
3	о	4	ADP	case	о	39	1	0
4	докладе,	2	VERB	nmod	доклад	39	1	0
5	подготовленном	11	VERB	acl	подготовить	39	1	0
6	для	7	ADP	case	для	39	1	0
7	премьер-министра	5	NOUN	nmod	премьер-министр	39	1	0
8	Финляндии,	7	PROPN	nmod	финляндия	39	1	0
9	в	10	ADP	case	в	39	1	0
10	котором	11	DET	nmod	который	39	1	0
11	отмечается,	4	VERB	acl:relcl	отмечаться	39	1	0
12	что	24	SCONJ	mark	что	39	1	0
13	лучшей	20	ADJ	amod	хороший	39	1	1
14	альтернативой	13	ADJ	amod	альтернатива	39	1	0
15	для	16	ADP	case	для	39	1	0
16	страны	13	NOUN	nmod	страна	39	1	0
17	был	13	VERB	cop	быть	39	1	0
18	бы	13	PART	discourse	бы	39	1	0
19	военный	20	ADJ	amod	военный	39	1	0
20	союз	24	NOUN	nsubj	союз	39	1	0
21	с	23	ADP	case	с	39	1	0
22	соседней	23	ADJ	amod	соседний	39	1	0
23	Швецией,	20	PROPN	nmod	швеция	39	1	0
24	нежели	11	VERB	ccomp	нежели	39	1	0
25	членство	24	NOUN	dobj	членство	39	1	0
26	в	28	ADP	case	в	39	1	0
27	военной	28	ADJ	amod	военный	39	1	0
28	организации	25	NOUN	nmod	организация	39	1	0
29	НАТО.	28	PROPN	nmod	нато	39	1	0
1	Согласно	3	ADP	case	согласно	40	1	0
2	последним	3	ADJ	amod	последний	40	1	0
3	данным	5	NOUN	nmod	данный	40	1	0
4	соцопросов,	5	NOUN	nsubj	соцопрос	40	1	0
5	добавила	0	VERB	ROOT	добавлять	40	1	0
6	газета,	5	NOUN	dobj	газета	40	1	0
7	около	9	ADP	case	около	40	1	0
8	55%	9	NUM	nummod	55	40	1	0
9	финнов	10	NOUN	nmod	финн	40	1	0
10	возражают	5	VERB	parataxis	возражать	40	1	0
11	против	12	ADP	case	против	40	1	0
12	вступления	10	NOUN	nmod	вступление	40	1	0
13	страны	12	NOUN	nmod	страна	40	1	0
14	в	15	ADP	case	в	40	1	0
15	альянс.	12	NOUN	nmod	альянс	40	1	0
1	Аятолла	16	PROPN	nsubj	аятолла	41	1	0
2	Али	1	PROPN	name	али	41	1	0
3	Хаменеи,	1	PROPN	name	хаменей	41	1	0
4	давая	5	ADJ	amod	давать	41	1	0
5	оценку	16	NOUN	dobj	оценка	41	1	0
