word_id	word	parent_id	tag	dependency	lemmatize	sentence_id	doc_id
39	и	35	CONJ	cc	и	27	1
40	«требований»,	47	X	nsubj	требование	27	1
41	в	43	ADP	case	в	27	1
42	том	43	DET	det	том	27	1
43	числе,	47	NOUN	nmod	число	27	1
44	к	46	ADP	case	к	27	1
45	вооруженной	46	ADJ	amod	вооруженный	27	1
46	оппозиции,	47	NOUN	nmod	оппозиция	27	1
47	отметило	35	VERB	conj	отмечать	27	1
48	издание.	47	ADP	punct	издание	27	1
1	Москва	4	PROPN	nsubj	москва	28	1
2	и	1	CONJ	cc	и	28	1
3	Пекин	1	PROPN	conj	пекин	28	1
4	осудили	0	VERB	ROOT	осуждать	28	1
5	инициативы	26	NOUN	dobj	инициатива	28	1
6	США	5	PROPN	nmod	сша	28	1
7	по	8	ADP	case	по	28	1
8	размещению	26	NOUN	nmod	размещение	28	1
9	на	10	ADP	case	на	28	1
10	юге	26	NOUN	nmod	юг	28	1
11	Корейского	12	ADJ	amod	корейский	28	1
12	полуострова	10	NOUN	nmod	полуостров	28	1
13	противоракетного	14	ADJ	amod	противоракетный	28	1
14	комплекса,	12	NOUN	nmod	комплекс	28	1
15	который	17	DET	nsubj	который	28	1
16	якобы	17	X	discourse	якобы	28	1
17	предназначается	14	VERB	acl:relcl	предназначаться	28	1
18	для	19	ADP	case	для	28	1
19	нейтрализации	17	NOUN	nmod	нейтрализация	28	1
20	«ракетной	21	ADJ	amod	ракетный	28	1
21	угрозы»	19	NOUN	nmod	угроза	28	1
22	со	23	ADP	case	со	28	1
23	стороны	21	NOUN	nmod	сторона	28	1
24	Северной	25	ADJ	amod	северный	28	1
25	Кореи,	23	PROPN	nmod	корея	28	1
26	пишет	4	VERB	parataxis	писать	28	1
27	Khorasan	26	ADJ	nsubj	Khorasan	28	1
28	(30.04).	27	NUM	nummod	30.04	28	1
1	Главы	9	NOUN	nsubj	глава	29	1
2	дипведомств	1	NOUN	nmod	дипведомство	29	1
3	РФ	2	PROPN	nmod	рф	29	1
4	и	3	CONJ	cc	и	29	1
5	КНР	3	PROPN	conj	кнр	29	1
6	на	8	ADP	case	на	29	1
7	совместной	8	ADJ	amod	совместный	29	1
8	пресс-конференции	9	NOUN	nmod	пресс-конференция	29	1
9	охарактеризовали	0	VERB	ROOT	охарактеризовать	29	1
10	инициативу	9	NOUN	dobj	инициатива	29	1
11	Вашингтона	10	PROPN	nmod	вашингтон	29	1
12	как	14	ADP	case	как	29	1
13	«недопустимое	14	ADJ	amod	недопустимый	29	1
14	внешнее	9	ADV	nmod	внешний	29	1
15	вмешательство»	14	CONJ	cc	вмешательство	29	1
16	в	17	ADP	case	в	29	1
17	дела	14	NOUN	nmod	дело	29	1
18	Корейского	19	ADJ	amod	корейский	29	1
19	полуострова.	17	ADJ	nmod	полуостров	29	1
1	Очевидно,	6	NOUN	nsubj	очевидно	30	1
2	что	6	SCONJ	mark	что	30	1
3	Россия	6	PROPN	nsubj	россия	30	1
4	и	3	CONJ	cc	и	30	1
5	КНР	3	PROPN	conj	кнр	30	1
6	считают	0	VERB	ROOT	считать	30	1
7	планы	6	NOUN	dobj	план	30	1
8	США	7	PROPN	nmod	сша	30	1
9	по	10	ADP	case	по	30	1
10	размещению	6	NOUN	nmod	размещение	30	1
11	комплекса	10	NOUN	nmod	комплекс	30	1
12	ракет	11	NOUN	nmod	ракета	30	1
13	малой	14	ADJ	amod	малый	30	1
14	дальности	11	NOUN	nmod	дальность	30	1
15	на	16	ADP	case	на	30	1
16	территории	14	NOUN	nmod	территория	30	1
17	Республики	16	NOUN	nmod	республика	30	1
18	Корея	17	PROPN	appos	корея	30	1
19	действиями,	22	SYM	punct	действие	30	1
20	которые	22	DET	nsubj	который	30	1
21	«явно	22	ADV	advmod	явно	30	1
22	превышают	17	VERB	acl:relcl	превышать	30	1
23	потребности	35	NOUN	nsubj	потребность	30	1
24	этого	25	DET	det	это	30	1
25	государства	23	NOUN	nmod	государство	30	1
26	в	34	ADP	case	в	30	1
27	самообороне»	34	ADJ	amod	самооборона	30	1
28	и	27	CONJ	cc	и	30	1
29	которые	32	DET	nsubjpass	который	30	1
30	на	31	ADP	case	на	30	1
31	деле	32	NOUN	nmod	дело	30	1
32	продиктованы	27	VERB	conj	продиктовать	30	1
33	иными	34	ADJ	amod	иной	30	1
34	мотивами,	35	NOUN	nmod	мотив	30	1
35	указывает	22	VERB	parataxis	указывать	30	1
36	издание.	6	PUNCT	punct	издание	30	1
1	До	3	ADP	case	до	31	1
2	4	3	NUM	nummod	4	31	1
3	тысяч	5	NOUN	nmod	тысяча	31	1
4	военнослужащих	3	ADJ	nmod	военнослужащий	31	1
5	намерен	0	ADJ	ROOT	намерен	31	1
6	сосредоточить	18	VERB	xcomp	сосредотачивать	31	1
7	Североатлантический	8	ADJ	amod	североатлантический	31	1
8	альянс	6	NOUN	dobj	альянс	31	1
9	у	10	ADP	case	у	31	1
10	границ	6	NOUN	nmod	граница	31	1
11	России,	10	PROPN	nmod	россия	31	1
12	на	13	ADP	case	на	31	1
13	территории	10	NOUN	nmod	территория	31	1
14	Польши	13	PROPN	nmod	польша	31	1
15	и	6	CONJ	cc	и	31	1
16	стран	6	NOUN	conj	страна	31	1
17	Балтии,	16	PROPN	nmod	балтия	31	1
18	сообщает	5	VERB	cop	сообщать	31	1
19	Hamshahri	5	PROPN	nsubj	Hamshahri	31	1
20	(30.04).	19	NUM	nummod	30.04	31	1
1	В	3	ADP	case	в	32	1
2	общей	3	ADJ	amod	общий	32	1
3	сложности	10	NOUN	nmod	сложность	32	1
4	дополнительные	5	ADJ	amod	дополнительный	32	1
5	силы	10	NOUN	nsubj	сила	32	1
6	НАТО	5	PROPN	nmod	нато	32	1
7	на	8	ADP	case	на	32	1
8	востоке	10	NOUN	nmod	восток	32	1
9	Европы	8	PROPN	nmod	европа	32	1
10	составят	0	VERB	ROOT	составлять	32	1
11	4	12	NUM	nummod	4	32	1
12	батальона:	15	SYM	advmod	батальон	32	1
13	два	14	NUM	nummod	два	32	1
14	батальона	12	NOUN	nmod	батальон	32	1
15	направят	10	VERB	parataxis	направлять	32	1
16	США,	15	PROPN	nsubj	сша	32	1
17	и	15	CONJ	cc	и	32	1
18	еще	25	ADV	advmod	еще	32	1
19	по	21	ADP	case	по	32	1
20	одному	21	NUM	nummod	один	32	1
21	—	25	SYM	nmod	"—
"	32	1
22	Великобритания	25	PROPN	nsubj	великобритания	32	1
23	и	22	CONJ	cc	и	32	1
24	ФРГ,	22	PROPN	conj	фрг	32	1
25	передает	15	VERB	conj	передавать	32	1
26	газета.	25	NOUN	dobj	газета	32	1
1	Руководители	3	NOUN	nsubj	руководитель	33	1
2	НАТО	1	PROPN	nmod	нато	33	1
3	подчеркивают,	0	VERB	ROOT	подчеркивать	33	1
4	что	5	PRON	nsubj	что	33	1
5	будут	3	VERB	ccomp	быть	33	1
6	действовать	36	VERB	xcomp	действовать	33	1
7	строго	36	VERB	acl	строго	33	1
8	в	9	ADP	case	в	33	1
9	рамках	36	NOUN	nmod	рамка	33	1
10	соглашения	9	NOUN	nmod	соглашение	33	1
11	с	12	ADP	case	с	33	1
12	РФ	10	PROPN	nmod	рф	33	1
13	от	14	ADP	case	от	33	1
14	1997	36	ADJ	nmod	1997	33	1
15	года,	23	ADJ	amod	год	33	1
16	но	15	CONJ	cc	но	33	1
17	вместе	22	ADV	advmod	вместе	33	1
18	с	19	ADP	case	с	33	1
19	тем	17	DET	nmod	то	33	1
20	в	21	ADP	case	в	33	1
21	Брюсселе	22	PROPN	nmod	брюссель	33	1
22	объясняют	15	VERB	conj	объяснять	33	1
23	необходимость	36	NOUN	dobj	необходимость	33	1
24	этих	25	DET	det	этот	33	1
25	шагов	23	NOUN	nmod	шаг	33	1
26	«ростом	28	ADP	case	рост	33	1
27	военной	28	ADJ	amod	военный	33	1
28	активности	23	NOUN	nmod	активность	33	1
29	России»	28	PROPN	nmod	россия	33	1
30	в	32	ADP	case	в	33	1
31	последнее	32	ADJ	amod	последний	33	1
32	время	36	NOUN	nmod	время	33	1
33	в	35	ADP	case	в	33	1
34	Балтийском	35	ADJ	amod	балтийский	33	1
35	регионе,	36	NOUN	nmod	регион	33	1
36	поясняет	5	VERB	xcomp	пояснять	33	1
37	Hamshahri.	5	ADJ	punct	Hamshahri	33	1
1	При	2	ADP	case	при	34	1
2	этом	5	DET	nmod	это	34	1
3	Москва	5	PROPN	nsubj	москва	34	1
4	неоднократно	5	ADV	advmod	неоднократно	34	1
5	подчеркивала,	0	VERB	ROOT	подчеркивать	34	1
6	что	12	SCONJ	mark	что	34	1
7	ее	8	PRON	det	она	34	1
8	активность	12	NOUN	nsubj	активность	34	1
9	на	10	ADP	case	на	34	1
10	Балтике	8	PROPN	nmod	балтика	34	1
11	является	12	VERB	cop	являться	34	1
12	ответом	13	ADV	advmod	ответ	34	1
13	именно	5	X	advmod	именно	34	1
14	на	15	ADP	case	на	34	1
15	действия	27	NOUN	nmod	действие	34	1
16	НАТО	15	PROPN	appos	нато	34	1
17	и	16	CONJ	cc	и	34	1
18	эскалацию	16	NOUN	conj	эскалация	34	1
19	враждебного	20	ADJ	amod	враждебный	34	1
20	подхода	18	NOUN	nmod	подход	34	1
21	к	22	ADP	case	к	34	1
22	России	20	PROPN	nmod	россия	34	1
23	вблизи	26	ADP	case	вблизи	34	1
24	ее	26	PRON	det	она	34	1
25	восточных	26	ADJ	amod	восточный	34	1
26	границ,	27	NOUN	nmod	граница	34	1
27	напоминает	5	VERB	punct	напоминать	34	1
28	издание.	27	VERB	xcomp	издание	34	1
1	С	3	ADP	case	с	35	1
2	другой	3	ADJ	amod	другой	35	1
3	стороны,	5	NOUN	nmod	сторона	35	1
4	альянс	3	NOUN	nmod	альянс	35	1
5	старается	0	VERB	ROOT	стараться	35	1
6	воплотить	5	VERB	xcomp	воплощать	35	1
7	в	8	ADP	case	в	35	1
8	жизнь	6	NOUN	nmod	жизнь	35	1
9	старую	10	ADJ	amod	старый	35	1
10	стратегию	6	NOUN	dobj	стратегия	35	1
11	расширения	10	NOUN	nmod	расширение	35	1
12	на	13	ADP	case	на	35	1
13	восток,	6	NOUN	nmod	восток	35	1
14	начатую	15	ADJ	amod	начинать	35	1
15	им	13	PRON	iobj	они	35	1
16	задолго	13	ADV	advmod	задолго	35	1
17	до	19	ADP	case	до	35	1
18	украинского	19	ADJ	amod	украинский	35	1
19	кризиса,	16	NOUN	nmod	кризис	35	1
20	и	19	CONJ	cc	и	35	1
21	приблизиться	19	VERB	conj	приближаться	35	1
22	как	23	ADP	case	как	35	1
23	можно	21	VERB	nmod	можно	35	1
24	ближе	28	ADV	advmod	близко	35	1
25	к	27	ADP	case	к	35	1
26	российским	27	ADJ	amod	российский	35	1
27	границам,	28	NOUN	nmod	граница	35	1
28	пишет	23	VERB	conj	писать	35	1
29	Keyhan	28	X	dobj	Keyhan	35	1
30	(30.04).	29	NUM	nummod	30.04	35	1
1	С	3	ADP	case	с	36	1
2	этой	3	DET	det	этот	36	1
3	целью	5	NOUN	nmod	цель	36	1
4	НАТО	3	PROPN	nmod	нато	36	1
5	старается	0	VERB	ROOT	стараться	36	1
6	завлечь	5	VERB	xcomp	завлекать	36	1
7	к	8	ADP	case	к	36	1
8	себе	6	PRON	nmod	себя	36	1
9	те	11	DET	det	тот	36	1
10	немногие	11	ADJ	amod	немногие	36	1
11	страны	5	NOUN	nsubj	страна	36	1
12	восточной	13	ADJ	amod	восточный	36	1
13	Европы,	11	PROPN	nmod	европа	36	1
14	которые	17	DET	nsubj	который	36	1
15	пока	17	ADV	advmod	пока	36	1
16	не	17	PART	neg	не	36	1
17	вошли	13	VERB	acl:relcl	входить	36	1
18	в	20	ADP	case	в	36	1
19	этот	20	DET	det	этот	36	1
20	блок.	17	NOUN	nmod	блок	36	1
1	Среди	2	ADP	case	среди	37	1
2	них	5	PRON	nmod	они	37	1
3	особое	4	ADJ	amod	особый	37	1
4	место	5	NOUN	nsubj	место	37	1
5	занимает	0	VERB	ROOT	занимать	37	1
6	Финляндия,	5	PROPN	dobj	финляндия	37	1
7	для	8	ADP	case	для	37	1
8	которой	6	DET	nmod	который	37	1
9	Россия	6	PROPN	name	россия	37	1
10	в	12	ADP	case	в	37	1
11	последние	12	ADJ	amod	последний	37	1
12	годы	5	NOUN	nmod	год	37	1
13	стала	5	VERB	punct	становиться	37	1
14	если	16	SCONJ	mark	если	37	1
15	не	16	PART	neg	не	37	1
16	союзником,	13	VERB	ccomp	союзник	37	1
17	то	24	ADV	advmod	то	37	1
18	важным	19	ADJ	amod	важный	37	1
19	партнером	24	NOUN	iobj	партнер	37	1
20	ее	19	PRON	nmod	она	37	1
21	с	23	ADP	case	с	37	1
22	торгово-экономической	23	ADJ	amod	торговый	37	1
23	точки	20	NOUN	nmod	точка	37	1
24	зрения,	16	ADJ	dobj	зрение	37	1
25	отмечает	16	VERB	conj	отмечать	37	1
26	издание.	16	PUNCT	punct	издание	37	1
1	И	5	CONJ	cc:preconj	и	38	1
2	сейчас	5	ADV	advmod	сейчас	38	1
3	страна	5	NOUN	nsubj	страна	38	1
4	не	5	PART	neg	не	38	1
5	проявляет	0	VERB	ROOT	проявлять	38	1
6	особой	7	ADJ	amod	особый	38	1
7	склонности	5	NOUN	dobj	склонность	38	1
8	войти	7	VERB	acl	входить	38	1
9	в	10	ADP	case	в	38	1
10	состав	8	NOUN	nmod	состав	38	1
11	альянса,	10	NOUN	nmod	альянс	38	1
12	«боясь	8	VERB	punct	бояться	38	1
13	кризиса	8	NOUN	nmod	кризис	38	1
14	в	15	ADP	case	в	38	1
15	отношениях	8	NOUN	nmod	отношение	38	1
16	с	17	ADP	case	с	38	1
17	Россией».	15	PROPN	nmod	россия	38	1
1	Keyhan	2	ADV	nsubj	Keyhan	39	1
2	сообщает	0	VERB	ROOT	сообщать	39	1
3	о	4	ADP	case	о	39	1
4	докладе,	2	VERB	nmod	доклад	39	1
5	подготовленном	11	VERB	acl	подготовить	39	1
6	для	7	ADP	case	для	39	1
7	премьер-министра	5	NOUN	nmod	премьер-министр	39	1
8	Финляндии,	7	PROPN	nmod	финляндия	39	1
9	в	10	ADP	case	в	39	1
10	котором	11	DET	nmod	который	39	1
11	отмечается,	4	VERB	acl:relcl	отмечаться	39	1
12	что	24	SCONJ	mark	что	39	1
13	лучшей	20	ADJ	amod	хороший	39	1
14	альтернативой	13	ADJ	amod	альтернатива	39	1
15	для	16	ADP	case	для	39	1
16	страны	13	NOUN	nmod	страна	39	1
17	был	13	VERB	cop	быть	39	1
18	бы	13	PART	discourse	бы	39	1
19	военный	20	ADJ	amod	военный	39	1
20	союз	24	NOUN	nsubj	союз	39	1
21	с	23	ADP	case	с	39	1
22	соседней	23	ADJ	amod	соседний	39	1
23	Швецией,	20	PROPN	nmod	швеция	39	1
24	нежели	11	VERB	ccomp	нежели	39	1
25	членство	24	NOUN	dobj	членство	39	1
26	в	28	ADP	case	в	39	1
27	военной	28	ADJ	amod	военный	39	1
28	организации	25	NOUN	nmod	организация	39	1
29	НАТО.	28	PROPN	nmod	нато	39	1
1	Согласно	3	ADP	case	согласно	40	1
2	последним	3	ADJ	amod	последний	40	1
3	данным	5	NOUN	nmod	данный	40	1
4	соцопросов,	5	NOUN	nsubj	соцопрос	40	1
5	добавила	0	VERB	ROOT	добавлять	40	1
6	газета,	5	NOUN	dobj	газета	40	1
7	около	9	ADP	case	около	40	1
8	55%	9	NUM	nummod	55	40	1
9	финнов	10	NOUN	nmod	финн	40	1
10	возражают	5	VERB	parataxis	возражать	40	1
11	против	12	ADP	case	против	40	1
12	вступления	10	NOUN	nmod	вступление	40	1
13	страны	12	NOUN	nmod	страна	40	1
14	в	15	ADP	case	в	40	1
15	альянс.	12	NOUN	nmod	альянс	40	1
1	Аятолла	16	PROPN	nsubj	аятолла	41	1
2	Али	1	PROPN	name	али	41	1
3	Хаменеи,	1	PROPN	name	хаменей	41	1
4	давая	5	ADJ	amod	давать	41	1
5	оценку	16	NOUN	dobj	оценка	41	1
6	ирано-корейским	7	ADJ	amod	ирать	41	1
7	отношениям	5	NOUN	iobj	отношение	41	1
8	в	9	ADP	case	в	41	1
9	ходе	16	NOUN	nmod	ход	41	1
10	визита	9	NOUN	nmod	визит	41	1
11	в	12	ADP	case	в	41	1
12	ИРИ	10	PROPN	nmod	ири	41	1
13	президента	10	NOUN	nmod	президент	41	1
14	Республики	13	NOUN	nmod	республика	41	1
15	Корея,	14	PROPN	appos	корея	41	1
16	отметил,	0	VERB	ROOT	отмечать	41	1
17	что	19	SCONJ	mark	что	41	1
18	они	19	PRON	nsubj	они	41	1
19	никоим	16	VERB	ccomp	никой	41	1
20	образом	22	NOUN	advmod	образ	41	1
21	не	22	PART	neg	не	41	1
22	должны	19	ADJ	conj	должный	41	1
23	ставиться	22	VERB	xcomp	ставиться	41	1
24	в	25	ADP	case	в	41	1
25	зависимость	23	NOUN	nmod	зависимость	41	1
26	от	27	ADP	case	от	41	1
27	санкций,	23	NOUN	nmod	санкция	41	1
28	навязанных	27	VERB	acl	навязывать	41	1
29	Ирану	28	PROPN	iobj	иран	41	1
30	США,	29	PROPN	name	сша	41	1
31	передает	22	VERB	parataxis	передавать	41	1
32	Resalat	31	ADV	advmod	Resalat	41	1
33	(4.05).	32	NUM	nummod	4.05	41	1
1	А	10	CONJ	cc:preconj	а	42	1
2	в	3	ADP	case	в	42	1
3	целом	10	NOUN	nmod	целое	42	1
4	американское	5	ADJ	amod	американский	42	1
5	влияние	10	NOUN	nsubj	влияние	42	1
6	на	7	ADP	case	на	42	1
7	политику	10	NOUN	nmod	политика	42	1
8	любой	9	ADJ	amod	любой	42	1
9	страны	7	NOUN	nmod	страна	42	1
10	может	0	VERB	ROOT	может	42	1
11	стоить	10	VERB	xcomp	стоить	42	1
12	этой	13	DET	det	этот	42	1
13	стране	11	NOUN	dobj	страна	42	1
14	очень	15	ADV	advmod	очень	42	1
15	дорого,	16	ADV	advmod	дорого	42	1
